,location,total_sqft,bath,price,bhk
5909,other,1150.0,2.0,48.0,2
5910,other,1200.0,2.0,75.0,2
5911,other,1065.0,2.0,45.0,2
5912,other,750.0,2.0,36.0,2
5913,other,2070.0,3.0,135.0,3
5914,other,1600.0,2.0,75.0,3
5915,other,1100.0,2.0,38.49,2
5916,other,800.0,2.0,55.0,2
5917,other,900.0,1.0,44.0,2
5918,other,2010.0,3.0,125.0,3
5919,other,1504.0,2.0,100.0,3
5920,other,1500.0,3.0,72.0,3
5921,other,1280.0,2.0,48.0,3
5922,other,900.0,2.0,45.0,2
5923,other,1095.0,2.0,38.33,2
5924,other,1145.0,2.0,58.4,2
5925,other,1862.0,3.0,120.0,3
5926,other,2700.0,3.0,200.0,3
5927,other,1677.0,3.0,98.0,3
5928,other,2500.0,8.0,95.0,8
5929,other,1490.0,2.0,115.0,3
5930,other,1550.0,3.0,59.0,3
5931,other,1740.0,3.0,120.0,3
5932,other,1020.0,2.0,60.0,2
5933,other,1492.0,2.0,65.0,2
5934,other,1431.0,3.0,65.0,3
5935,other,690.0,2.0,42.0,2
5936,other,1520.0,3.0,111.0,3
5937,other,1391.0,2.0,64.5,3
5938,other,1250.0,2.0,90.0,2
5939,other,1464.0,3.0,56.0,3
5940,other,900.0,2.0,33.0,2
5941,other,1230.0,2.0,70.0,2
5942,other,1600.0,3.0,95.0,3
5943,other,600.0,2.0,23.0,1
5944,other,1200.0,2.0,85.0,2
5945,other,1200.0,2.0,45.0,2
5946,other,2000.0,4.0,130.0,3
5947,other,995.0,2.0,34.82,3
5948,other,1000.0,2.0,44.0,2
5949,other,1175.0,2.0,79.0,2
5950,other,1200.0,2.0,43.0,2
5951,other,1112.0,2.0,68.0,2
5952,other,990.0,2.0,35.0,2
5953,other,1107.0,2.0,40.0,2
5954,other,1158.0,2.0,75.0,2
5955,other,3200.0,4.0,200.0,4
5956,other,1200.0,2.0,90.0,2
5957,other,1266.67,2.0,69.0,2
5958,other,1800.0,3.0,90.0,3
5959,other,2000.0,2.0,160.0,2
5960,other,1464.0,3.0,56.0,3
5961,other,1800.0,3.0,95.0,3
5962,other,1410.0,3.0,65.0,3
5963,other,1230.0,2.0,75.0,2
5964,other,1080.0,2.0,44.8,2
5965,other,3150.0,5.0,145.0,8
5966,other,2400.0,2.0,135.0,2
5967,other,880.0,2.0,48.0,2
5968,other,1150.0,2.0,45.0,2
5969,other,1194.0,2.0,55.0,2
5970,other,2000.0,3.0,90.0,3
5971,other,1025.0,2.0,42.5,2
5972,other,1022.0,2.0,57.0,2
5973,other,1200.0,2.0,76.0,2
5974,other,1200.0,1.0,54.0,2
5975,other,950.0,2.0,38.0,2
5976,other,1605.0,3.0,100.0,3
5977,other,1542.0,3.0,98.0,3
5978,other,1012.0,2.0,42.0,2
5979,other,1333.0,2.0,77.27,2
5980,other,1050.0,2.0,70.0,2
5981,other,2000.0,3.0,105.0,3
5982,other,1075.0,2.0,55.0,2
5983,other,1069.0,2.0,55.0,2
5984,other,1200.0,3.0,99.0,3
5985,other,1007.0,2.0,43.0,2
5986,other,4250.0,6.0,150.0,6
5987,other,1000.0,2.0,60.0,2
5988,other,5720.0,3.0,350.0,3
5989,other,1012.0,2.0,59.0,2
5990,other,1280.0,2.0,49.0,3
5991,other,925.0,2.0,35.0,2
5992,other,1240.0,2.0,65.0,3
5993,other,1100.0,2.0,55.0,2
5994,other,1700.0,3.0,111.0,3
5995,other,1340.0,2.0,65.0,2
5996,other,1200.0,2.0,54.0,2
5997,other,1780.0,3.0,110.0,3
5998,other,1800.0,4.0,68.0,5
5999,other,946.0,2.0,45.0,2
6000,other,1540.0,3.0,85.0,3
6001,other,1610.0,2.0,64.4,3
6002,other,1439.0,3.0,57.23,3
6003,other,1435.0,2.0,60.0,3
6004,other,1717.0,3.0,120.0,3
6005,other,1409.0,2.0,62.0,3
6006,other,1250.0,2.0,50.0,2
6007,other,1225.0,2.0,65.0,2
6008,other,1750.0,3.0,75.0,3
6009,other,1504.0,2.0,102.0,3
6010,other,1116.0,2.0,49.8,2
6011,other,1800.0,4.0,145.0,4
6012,other,3000.0,4.0,240.0,4
6013,other,1150.0,2.0,60.0,2
6014,other,1625.0,3.0,92.0,3
6015,other,1180.0,2.0,50.0,2
6016,other,1272.0,2.0,51.5,2
6017,other,1490.0,2.0,92.0,3
6018,other,2400.0,5.0,140.0,4
6019,other,1044.0,2.0,60.0,2
6020,other,1595.0,3.0,70.39,3
6021,other,1640.0,3.0,84.0,3
6022,other,1200.0,2.0,54.0,2
6023,other,959.0,2.0,42.5,2
6024,other,1141.0,2.0,55.0,2
6025,other,1200.0,2.0,43.2,2
6026,other,1240.0,2.0,65.0,3
6027,other,1293.0,2.0,75.0,2
6028,other,1885.0,3.0,90.0,3
6029,other,860.0,2.0,65.5,2
6030,other,1374.0,2.0,88.0,3
6031,other,1250.0,2.0,60.0,2
6032,other,1110.0,2.0,52.0,2
6033,other,1350.0,3.0,48.6,3
6034,other,2000.0,2.0,160.0,4
6035,other,834.0,1.0,62.0,1
6036,other,2000.0,4.0,135.0,4
6037,other,900.0,2.0,35.0,2
6038,other,1000.0,2.0,46.0,2
6039,other,1200.0,2.0,52.0,2
6040,other,1280.0,2.0,90.0,2
6041,other,1190.0,2.0,55.0,2
6042,other,1578.0,3.0,73.9,3
6043,other,1475.0,2.0,70.0,2
6044,other,2400.0,2.0,125.0,2
6045,other,1427.0,2.0,70.0,3
6046,other,1350.0,3.0,68.0,3
6047,other,2274.24,4.0,160.0,3
6048,other,1455.0,2.0,55.0,3
6049,other,1570.0,3.0,80.0,3
6050,other,1495.0,2.0,65.0,3
6051,other,1350.0,3.0,75.0,3
6052,other,1464.0,3.0,56.0,3
6053,other,2300.0,7.0,160.0,6
6054,other,2515.0,4.0,155.0,3
6055,other,1440.0,3.0,72.0,3
6056,other,1200.0,2.0,56.0,2
6057,other,1670.0,3.0,75.0,3
6058,other,700.0,2.0,29.0,2
6059,other,1300.0,2.0,67.0,3
6060,other,1200.0,2.0,54.0,2
6061,other,1215.0,2.0,49.75,3
6062,other,1050.0,2.0,55.0,2
6063,other,1258.0,2.0,58.0,2
6064,other,3000.0,4.0,130.0,8
6065,other,3200.0,3.0,260.0,3
6066,other,1450.0,3.0,90.0,3
6067,other,1893.0,3.0,115.0,3
6068,other,2400.0,6.0,98.0,6
6069,other,1200.0,2.0,100.0,3
6070,other,1205.0,2.0,70.0,2
6071,other,1500.0,3.0,90.0,3
6072,other,1250.0,2.0,67.0,2
6073,other,2260.0,3.0,80.0,2
6074,other,375.0,1.0,26.0,1
6075,other,800.0,3.0,59.5,2
6076,other,909.0,2.0,43.0,3
6077,other,1400.0,2.0,85.0,2
6078,other,1800.0,2.0,100.0,3
6079,other,925.0,2.0,70.0,2
6080,other,850.0,1.0,35.5,2
6081,other,1200.0,2.0,55.0,2
6082,other,1480.0,3.0,74.0,3
6083,other,1310.0,2.0,55.0,3
6084,other,993.0,2.0,45.5,2
6085,other,2400.0,5.0,180.0,4
6086,other,6000.0,1.0,276.0,1
6087,other,825.0,2.0,40.0,1
6088,other,1320.0,2.0,60.0,3
6089,other,1050.0,2.0,50.0,2
6090,other,600.0,1.0,33.0,1
6091,other,1569.0,3.0,70.0,3
6092,other,2600.0,3.0,147.0,3
6093,other,1020.0,2.0,49.0,2
6094,other,1225.0,2.0,82.0,3
6095,other,655.0,1.0,27.0,1
6096,other,1196.0,2.0,96.0,2
6097,other,927.0,2.0,50.0,2
6098,other,1175.0,2.0,48.72,2
6099,other,2800.0,4.0,200.0,4
6100,other,750.0,2.0,28.0,2
6101,other,1000.0,2.0,45.0,2
6102,other,985.0,2.0,57.0,2
6103,other,3600.0,7.0,160.0,7
6104,other,1503.0,2.0,93.0,3
6105,other,1200.0,2.0,61.0,2
6106,other,1765.0,3.0,77.27,3
6107,other,1768.0,3.0,95.0,3
6108,other,800.0,1.0,32.0,1
6109,other,3000.0,6.0,145.0,7
6110,other,600.0,1.0,35.0,1
6111,other,1010.0,2.0,55.0,2
6112,other,1080.0,2.0,37.8,2
6113,other,1800.0,3.0,85.0,3
6114,other,2095.0,3.0,142.0,3
6115,other,1190.0,2.0,48.6,2
6116,other,1600.0,2.0,88.0,3
6117,other,500.0,1.0,20.0,1
6118,other,1280.0,2.0,100.0,3
6119,other,1650.0,3.0,110.0,3
6120,other,1500.0,2.0,75.0,3
6121,other,1176.0,2.0,45.0,3
6122,other,1044.0,2.0,85.0,2
6123,other,1425.0,3.0,55.0,3
6124,other,1285.0,2.0,45.0,2
6125,other,2000.0,2.0,95.0,3
6126,other,1320.0,2.0,55.0,3
6127,other,1322.0,2.0,61.99,2
6128,other,1450.0,2.0,65.0,3
6129,other,425.0,1.0,15.0,1
6130,other,820.0,2.0,30.0,2
6131,other,1450.0,3.0,68.0,3
6132,other,900.0,1.0,70.0,2
6133,other,1517.0,2.0,125.0,2
6134,other,1000.0,2.0,35.0,2
6135,other,3602.0,4.0,280.0,4
6136,other,2159.0,3.0,120.0,3
6137,other,1200.0,3.0,72.0,3
6138,other,510.0,1.0,34.0,1
6139,other,1166.0,2.0,65.0,2
6140,other,2100.0,6.0,100.0,4
6141,other,940.0,2.0,56.0,2
6142,other,1015.0,2.0,40.1,2
6143,other,1400.0,3.0,69.0,3
6144,other,1645.0,3.0,95.0,3
6145,other,1600.0,4.0,90.0,4
6146,other,1000.0,2.0,63.0,2
6147,other,1350.0,2.0,65.0,2
6148,other,1998.0,3.0,117.0,3
6149,other,1300.0,2.0,60.0,2
6150,other,1804.0,3.0,150.0,3
6151,other,1350.0,3.0,81.0,3
6152,other,826.0,2.0,36.0,2
6153,other,935.0,2.0,35.0,2
6154,other,2200.0,3.0,115.0,4
6155,other,2400.0,4.0,170.0,6
6156,other,600.0,1.0,45.0,1
6157,other,672.0,1.0,27.0,1
6158,other,1280.0,3.0,87.0,3
6159,other,1850.0,3.0,95.0,3
6160,other,1567.0,3.0,100.0,3
6161,other,1125.0,2.0,48.0,2
6162,other,1365.0,3.0,54.0,3
6163,other,1471.0,2.0,75.0,3
6164,other,520.0,2.0,29.0,1
6165,other,1300.0,2.0,60.0,2
6166,other,1477.0,2.0,75.0,3
6167,other,2000.0,2.0,120.0,2
6168,other,1220.0,2.0,65.0,2
6169,other,850.0,2.0,32.5,2
6170,other,1256.0,2.0,65.0,2
6171,other,1428.0,2.0,70.0,3
6172,other,1130.0,2.0,74.0,2
6173,other,1407.0,2.0,83.87,2
6174,other,900.0,2.0,45.0,2
6175,other,1200.0,2.0,67.0,2
6176,other,1872.0,3.0,152.0,3
6177,other,1400.0,3.0,90.0,3
6178,other,600.0,2.0,35.0,1
6179,other,700.0,2.0,35.0,2
6180,other,1105.0,2.0,50.0,2
6181,other,1000.0,2.0,51.0,2
6182,other,1240.0,2.0,63.0,3
6183,other,1393.0,3.0,54.0,3
6184,other,1640.0,3.0,70.0,3
6185,other,1200.0,2.0,62.0,2
6186,other,1495.0,3.0,55.0,3
6187,other,1400.0,3.0,53.0,3
6188,other,1054.0,2.0,53.0,2
6189,other,1275.0,2.0,47.0,2
6190,other,1394.0,2.0,52.0,2
6191,other,1075.0,2.0,57.0,2
6192,other,1800.0,4.0,115.0,3
6193,other,1220.0,2.0,54.89,2
6194,other,1499.0,3.0,89.0,3
6195,other,1280.0,2.0,55.0,3
6196,other,1050.0,2.0,65.0,2
6197,other,905.0,2.0,50.0,2
6198,other,2736.0,4.0,130.0,4
6199,other,1056.0,2.0,55.0,2
6200,other,1770.0,3.0,90.0,3
6201,other,1152.0,2.0,57.0,2
6202,other,1350.0,2.0,65.0,3
6203,other,1200.0,2.0,75.0,2
6204,other,565.0,1.0,33.0,1
6205,other,1000.0,2.0,55.0,2
6206,other,1045.0,2.0,42.0,2
6207,other,1250.0,2.0,62.4,2
6208,other,2400.0,4.0,130.0,3
6209,other,1720.0,3.0,83.0,3
6210,other,1100.0,2.0,70.0,2
6211,other,420.0,1.0,23.5,1
6212,other,1675.0,3.0,65.0,3
6213,other,1225.0,2.0,71.05,2
6214,other,1350.0,4.0,90.0,4
6215,other,1732.5,3.0,91.855,3
6216,other,3760.0,2.0,280.0,2
6217,other,850.0,2.0,34.0,2
6218,other,1260.0,2.0,49.0,3
6219,other,1450.0,3.0,65.0,3
6220,other,1620.0,3.0,95.0,3
6221,other,560.0,1.0,21.0,1
6222,other,1156.0,2.0,46.0,2
6223,other,1140.0,2.0,56.0,2
6224,other,2250.0,3.0,180.0,3
6225,other,1485.0,3.0,78.0,3
6226,other,1209.0,2.0,100.0,2
6227,other,1500.0,3.0,95.0,3
6228,other,1000.0,2.0,60.0,2
6229,other,1488.0,2.0,65.0,3
6230,other,1190.0,2.0,42.25,2
6231,other,1050.0,2.0,43.5,2
6232,other,1140.0,2.0,49.0,2
6233,other,648.0,1.0,34.0,1
6234,other,1720.0,2.0,126.0,3
6235,other,1100.0,2.0,45.0,2
6236,other,825.0,2.0,35.0,2
6237,other,1080.0,2.0,64.0,2
6238,other,1100.0,2.0,61.0,2
6239,other,800.0,1.0,29.0,2
6240,other,1225.0,2.0,47.0,2
6241,other,535.0,1.0,35.0,1
6242,other,1152.0,2.0,42.0,2
6243,other,1465.0,2.0,88.0,3
6244,other,1145.0,2.0,63.0,2
6245,other,1280.0,2.0,75.0,2
6246,other,1450.0,3.0,75.0,3
6247,other,1738.0,3.0,110.0,3
6248,other,1500.0,3.0,90.0,3
6249,other,1275.0,2.0,105.0,2
6250,other,1119.0,2.0,48.5,3
6251,other,1355.0,2.0,58.25,3
6252,other,1095.0,2.0,55.85,2
6253,other,2320.0,2.0,160.0,3
6254,other,1237.0,3.0,78.0,3
6255,other,1464.0,2.0,56.0,2
6256,other,1840.0,1.0,95.0,2
6257,other,2400.0,4.0,89.0,4
6258,other,1639.0,3.0,77.89,3
6259,other,1160.0,2.0,75.0,2
6260,other,1294.0,2.0,52.0,3
6261,other,1095.0,2.0,45.0,2
6262,other,1040.0,2.0,36.84,2
6263,other,1325.0,2.0,47.0,3
6264,other,1108.0,2.0,48.0,2
6265,other,1155.0,2.0,65.0,2
6266,other,1464.0,3.0,56.0,3
6267,other,1500.0,3.0,67.49,3
6268,other,1060.0,2.0,42.5,2
6269,other,1148.0,2.0,69.0,2
6270,other,1719.0,3.0,110.0,3
6271,other,1420.0,3.0,70.0,3
6272,other,1398.0,3.0,51.0,3
6273,other,1320.0,2.0,90.0,2
6274,other,1285.0,2.0,45.0,3
6275,other,1161.0,2.0,59.0,2
6276,other,1504.0,3.0,67.0,3
6277,other,1230.0,2.0,68.0,2
6278,other,1260.0,2.0,62.0,2
6279,other,799.0,2.0,35.0,2
6280,other,2700.0,4.0,170.0,5
6281,other,1560.0,2.0,125.0,3
6282,other,1290.0,3.0,45.33,3
6283,other,1012.0,2.0,59.0,2
6284,other,1485.0,2.0,110.0,3
6285,other,2400.0,4.0,88.0,4
6286,other,1115.0,2.0,50.0,2
6287,other,1489.0,2.0,101.0,2
6288,other,1464.0,3.0,56.0,3
6289,other,1600.0,2.0,90.0,3
6290,other,1508.0,3.0,75.0,3
6291,other,2996.0,4.0,200.0,4
6292,other,3400.0,4.0,200.0,4
6293,other,1602.0,2.0,75.0,3
6294,other,551.0,1.0,30.0,1
6295,other,1780.0,3.0,100.0,3
6296,other,1050.0,2.0,49.5,2
6297,other,1310.0,3.0,90.0,3
6298,other,1200.0,2.0,54.0,2
6299,other,1603.0,2.0,125.0,3
6300,other,450.0,1.0,30.0,1
6301,other,1160.0,2.0,40.53,2
6302,other,1200.0,3.0,52.0,2
6303,other,1275.0,2.0,69.0,2
6304,other,1300.0,2.0,51.0,3
6305,other,1275.0,3.0,55.0,3
6306,other,900.0,1.0,52.3,1
6307,other,1075.0,2.0,48.38,2
6308,other,780.0,2.0,31.0,2
6309,other,1088.0,2.0,43.5,2
6310,other,1400.0,2.0,78.0,3
6311,other,1475.0,3.0,80.0,3
6312,other,1721.0,3.0,93.0,3
6313,other,1480.0,3.0,75.0,3
6314,other,1163.0,2.0,68.0,2
6315,other,801.0,1.0,33.645,1
6316,other,1300.0,2.0,80.0,3
6317,other,1540.0,3.0,65.0,3
6318,other,1215.0,2.0,46.8,3
6319,other,2400.0,4.0,135.0,4
6320,other,998.0,2.0,65.0,2
6321,other,1040.0,2.0,78.0,2
6322,other,1215.0,2.0,50.0,3
6323,other,975.0,2.0,45.0,2
6324,other,1330.0,2.0,80.0,2
6325,other,1320.0,2.0,95.0,3
6326,other,8000.0,5.0,550.0,5
6327,other,1000.0,2.0,50.0,2
6328,other,1000.0,2.0,35.0,2
6329,other,1225.0,2.0,48.0,2
6330,other,4500.0,3.0,225.0,4
6331,other,2200.0,2.0,150.0,4
6332,other,1100.0,3.0,53.0,3
6333,other,1170.0,2.0,50.0,2
6334,other,1075.0,2.0,50.0,2
6335,other,935.0,2.0,45.9,2
6336,other,1130.0,2.0,75.0,2
6337,other,1334.0,2.0,62.0,2
6338,other,966.0,2.0,50.0,2
6339,other,1630.0,3.0,131.0,3
6340,other,1050.0,2.0,41.0,1
6341,other,1427.0,2.0,52.0,2
6342,other,5425.0,13.0,275.0,13
6343,other,1050.0,2.0,48.0,2
6344,other,900.0,2.0,48.0,2
6345,other,620.0,1.0,25.0,1
6346,other,1210.0,2.0,75.0,2
6347,other,1180.0,2.0,41.94,2
6348,other,1430.0,3.0,70.0,3
6349,other,1200.0,1.0,70.0,2
6350,other,1950.0,4.0,95.0,3
6351,other,1200.0,3.0,70.0,2
6352,other,1130.0,2.0,68.0,2
6353,other,1245.0,1.0,60.0,2
6354,other,1390.0,2.0,50.0,3
6355,other,800.0,2.0,55.0,2
6356,other,1244.0,2.0,95.0,2
6357,other,1200.0,2.0,75.0,2
6358,other,1100.0,2.0,57.6,2
6359,other,2159.0,3.0,120.0,3
6360,other,3100.0,6.0,165.0,5
6361,other,1200.0,1.0,48.0,1
6362,other,1340.0,2.0,71.0,2
6363,other,1675.0,3.0,62.0,3
6364,other,1190.0,2.0,59.9,2
6365,other,1250.0,2.0,55.0,2
6366,other,1450.0,2.0,90.0,2
6367,other,1275.0,2.0,49.5,2
6368,other,3600.0,4.0,225.0,4
6369,other,3200.0,8.0,130.0,9
6370,other,1900.0,2.0,92.0,3
6371,other,925.0,2.0,55.0,2
6372,other,3900.0,3.0,250.0,3
6373,other,1715.0,3.0,95.0,3
6374,other,1400.0,2.0,56.0,3
6375,other,1270.0,2.0,57.15,3
6376,other,1030.0,2.0,77.25,3
6377,other,1254.0,2.0,70.0,3
6378,other,1820.0,3.0,79.5,3
6379,other,1293.0,2.0,80.0,2
6380,other,1500.0,3.0,56.0,3
6381,other,1000.0,2.0,66.0,2
6382,other,1864.0,3.0,115.0,3
6383,other,1950.0,2.0,89.5,3
6384,other,2400.0,4.0,150.0,4
6385,other,1263.0,2.0,51.5,2
6386,other,4400.0,5.0,240.0,5
6387,other,1050.0,2.0,38.0,2
6388,other,1525.0,2.0,91.48,3
6389,other,975.0,2.0,60.0,2
6390,other,2000.0,3.0,100.0,3
6391,other,1220.0,2.0,56.0,2
6392,other,1500.0,2.0,85.0,1
6393,other,5000.0,5.0,300.0,4
6394,other,1000.0,2.0,50.0,2
6395,other,1100.0,2.0,68.0,2
6396,other,1464.0,2.0,115.0,3
6397,other,1385.0,3.0,90.0,3
6398,other,1205.0,2.0,47.0,2
6399,other,1070.0,2.0,52.0,2
6400,other,1537.0,3.0,81.0,3
6401,other,1050.0,2.0,45.0,2
6402,other,1255.0,2.0,60.0,3
6403,other,2400.0,2.0,185.0,3
6404,other,1170.0,2.0,45.51,2
6405,other,1080.0,2.0,38.0,2
6406,other,1025.0,2.0,65.0,2
6407,other,1020.0,2.0,70.0,2
6408,other,1155.0,2.0,69.0,2
6409,other,1555.0,2.0,67.0,3
6410,other,2180.0,4.0,115.0,4
6411,other,1610.0,3.0,85.0,3
6412,other,3150.0,3.0,135.0,4
6413,other,1255.0,2.0,56.7,2
6414,other,2597.0,4.0,189.0,4
6415,other,1410.0,2.0,73.0,2
6416,other,1150.0,2.0,42.0,2
6417,other,1170.0,2.0,53.11,2
6418,other,1201.0,2.0,65.0,2
6419,other,660.0,1.0,30.0,1
6420,other,1050.0,2.0,40.0,2
6421,other,950.0,2.0,65.0,2
6422,other,980.0,3.0,80.0,3
6423,other,1080.0,2.0,37.8,2
6424,other,1535.0,3.0,72.0,3
6425,other,1265.0,2.0,68.0,2
6426,other,3500.0,4.0,150.0,4
6427,other,5400.0,4.0,250.0,4
6428,other,660.0,1.0,35.0,1
6429,other,1140.0,2.0,60.0,2
6430,other,1458.0,2.0,87.0,3
6431,other,1081.0,2.0,39.0,2
6432,other,1178.0,2.0,80.0,2
6433,other,4000.0,8.0,150.0,7
6434,other,1175.0,2.0,52.86,2
6435,other,1426.0,2.0,71.0,3
6436,other,1300.0,2.0,95.0,2
6437,other,936.0,1.0,53.0,1
6438,other,1277.0,2.0,92.0,2
6439,other,1200.0,2.0,54.0,2
6440,other,1350.0,3.0,60.0,3
6441,other,2400.0,5.0,150.0,5
6442,other,1092.0,2.0,49.0,2
6443,other,827.0,2.0,34.0,2
6444,other,800.0,2.0,32.0,2
6445,other,1055.0,2.0,43.0,2
6446,other,2760.0,5.0,140.0,5
6447,other,993.0,2.0,42.0,2
6448,other,650.0,1.0,50.0,1
6449,other,2260.0,3.0,90.0,2
6450,other,720.0,1.0,32.39,1
6451,other,1600.0,3.0,130.0,3
6452,other,1296.0,2.0,70.0,2
6453,other,1125.0,2.0,55.0,2
6454,other,1194.0,2.0,51.0,2
6455,other,3000.0,4.0,170.0,5
6456,other,1300.0,2.0,63.0,2
6457,other,1626.6,3.0,133.0,3
6458,other,1007.0,2.0,48.0,2
6459,other,1100.0,2.0,60.0,2
6460,other,1348.0,2.0,100.0,2
6461,other,1298.0,2.0,65.0,2
6462,other,1312.0,2.0,56.5,3
6463,other,760.0,2.0,38.5,2
6464,other,1182.0,2.0,60.1,3
6465,other,1053.0,2.0,46.29,2
6466,other,1035.0,2.0,52.79,2
6467,other,1410.0,3.0,90.0,3
6468,other,1460.0,2.0,87.0,3
6469,other,1260.0,2.0,85.05,3
6470,other,1250.0,2.0,65.0,2
6471,other,1800.0,3.0,150.0,3
6472,other,1000.0,2.0,35.0,2
6473,other,967.0,2.0,47.8,2
6474,other,1798.0,3.0,73.0,3
6475,other,2000.0,3.0,85.0,3
6476,other,509.0,1.0,20.0,1
6477,other,3535.0,4.0,215.0,4
6478,other,1800.0,3.0,82.0,4
6479,other,1397.0,2.0,52.0,3
6480,other,2050.0,3.0,135.0,3
6481,other,1339.0,2.0,53.56,2
6482,other,1305.0,2.0,52.0,2
6483,other,1600.0,3.0,100.0,3
6484,other,1235.0,2.0,52.76,2
6485,other,850.0,2.0,42.5,2
6486,other,1545.0,3.0,65.0,3
6487,other,1050.0,2.0,45.0,2
6488,other,1165.0,2.0,65.0,2
6489,other,1200.0,1.0,42.0,2
6490,other,1300.0,2.0,58.0,2
6491,other,1645.0,3.0,87.0,3
6492,other,2700.0,7.0,110.0,6
6493,other,1305.0,2.0,45.68,3
6494,other,1255.0,2.0,65.0,2
6495,other,1451.0,3.0,68.0,3
6496,other,4395.0,3.0,240.0,3
6497,other,1100.0,2.0,38.5,2
6498,other,1936.0,3.0,139.0,3
6499,other,935.0,2.0,40.0,2
6500,other,1220.0,2.0,65.0,2
6501,other,1200.0,1.0,65.0,1
6502,other,1800.0,3.0,95.0,3
6503,other,2045.0,3.0,108.0,3
6504,other,1410.0,2.0,54.0,3
6505,other,1310.0,2.0,88.0,2
6506,other,1250.0,2.0,55.0,2
6507,other,4500.0,4.0,345.0,4
6508,other,1200.0,2.0,54.0,2
6509,other,1441.0,2.0,115.0,2
6510,other,418.0,1.0,17.0,1
6511,other,1200.0,3.0,80.0,3
6512,other,610.0,1.0,28.0,1
6513,other,2400.0,7.0,107.0,6
6514,other,1864.0,3.0,120.0,3
6515,other,950.0,2.0,57.0,2
6516,other,985.0,2.0,45.0,2
6517,other,1100.0,2.0,62.0,2
6518,other,1530.0,3.0,87.0,4
6519,other,2400.0,3.0,108.0,4
6520,other,1200.0,2.0,90.0,3
6521,other,3600.0,6.0,170.0,6
6522,other,1279.0,2.0,100.0,2
6523,other,1256.0,2.0,60.0,2
6524,other,1525.0,3.0,68.63,3
6525,other,1185.0,2.0,42.66,2
6526,other,3600.0,4.0,300.0,4
6527,other,1600.0,4.0,120.0,3
6528,other,1120.0,2.0,60.0,2
6529,other,5100.0,7.0,225.0,6
6530,other,1308.0,2.0,86.0,2
6531,other,1100.0,2.0,55.0,2
6532,other,1000.0,2.0,45.0,2
6533,other,1347.0,2.0,55.0,3
6534,other,1225.0,2.0,71.05,2
6535,other,1200.0,3.0,78.0,2
6536,other,1339.0,2.0,55.0,2
6537,other,1449.0,3.0,72.0,3
6538,other,1100.0,2.0,38.68,2
6539,other,1100.0,2.0,55.0,2
6540,other,1300.0,2.0,95.0,2
6541,other,1350.0,2.0,89.5,2
6542,other,2312.0,3.0,156.0,3
6543,other,1175.0,2.0,70.0,2
6544,other,1145.0,2.0,51.0,2
6545,other,1386.0,3.0,93.0,4
6546,other,1559.0,3.0,62.0,3
6547,other,6652.0,6.0,510.0,4
6548,other,1060.0,2.0,52.0,2
6549,other,1500.0,2.0,120.0,3
6550,other,3150.0,4.0,180.0,4
6551,other,1330.0,2.0,68.0,3
6552,other,927.0,2.0,37.0,2
6553,other,1200.0,3.0,68.0,3
6554,other,760.0,2.0,37.49,2
6555,other,1293.0,2.0,80.0,2
6556,other,1280.0,2.0,68.48,2
6557,other,1065.0,3.0,72.0,3
6558,other,3200.0,4.0,140.0,3
6559,other,1250.0,2.0,77.13,3
6560,other,1475.0,3.0,75.0,3
6561,other,1330.0,3.0,65.0,3
6562,other,1065.0,2.0,45.0,2
6563,other,7000.0,6.0,560.0,6
6564,other,1525.0,3.0,65.0,3
6565,other,1220.0,2.0,72.0,2
6566,other,1500.0,2.0,60.0,2
6567,other,1884.0,3.0,95.0,3
6568,other,1100.0,2.0,75.0,2
6569,other,1350.0,2.0,90.0,2
6570,other,4800.0,5.0,350.0,4
6571,other,1700.0,3.0,74.0,3
6572,other,1495.0,2.0,63.0,3
6573,other,1250.0,2.0,75.0,2
6574,other,1230.0,2.0,50.0,2
6575,other,1275.0,2.0,59.0,2
6576,other,1040.0,2.0,36.4,2
6577,other,648.0,1.0,40.0,1
6578,other,1320.0,2.0,58.0,3
6579,other,1480.0,3.0,75.48,3
6580,other,1128.0,2.0,48.4,2
6581,other,1180.0,2.0,65.0,2
6582,other,1200.0,2.0,60.0,2
6583,other,1000.0,2.0,45.0,2
6584,other,975.0,2.0,55.0,2
6585,other,1190.0,2.0,42.0,2
6586,other,1275.0,2.0,55.0,2
6587,other,1080.0,2.0,38.0,2
6588,other,1070.0,2.0,50.0,2
6589,other,1532.0,3.0,59.75,3
6590,other,1150.0,2.0,46.0,2
6591,other,1495.0,3.0,90.0,3
6592,other,1053.0,2.0,51.0,2
6593,other,1000.0,2.0,60.0,2
6594,other,2750.0,6.0,200.0,6
6595,other,1470.0,2.0,60.0,3
6596,other,1275.0,2.0,76.0,2
6597,other,1602.0,3.0,56.0,3
6598,other,793.0,1.0,40.0,1
6599,other,1555.0,3.0,73.0,3
6600,other,1630.0,2.0,130.0,3
6601,other,1563.0,3.0,63.0,3
6602,other,1344.0,4.0,84.0,4
6603,other,1200.0,2.0,82.0,2
6604,other,1419.0,3.0,85.0,3
6605,other,1195.0,2.0,42.4,2
6606,other,850.0,1.0,50.0,1
6607,other,933.0,2.0,55.0,2
6608,other,865.0,2.0,33.0,2
6609,other,1145.0,2.0,60.0,3
6610,other,1025.0,2.0,48.0,2
6611,other,1750.0,3.0,120.0,3
6612,other,1464.0,3.0,56.0,3
